CPUPAXFE Index_ratio_annual,Date
1029.2992931116014,1995-08-29
1029.3023231101374,1995-08-30
1029.3053526364722,1995-08-31
1029.3102043851975,1995-09-01
1029.3150553951139,1995-09-02
1029.3199056663902,1995-09-03
1029.3247551991954,1995-09-04
1029.329603993698,1995-09-05
1029.334452050066,1995-09-06
1029.3392993684686,1995-09-07
1029.3441459490741,1995-09-08
1029.3489917920513,1995-09-09
1029.3538368975676,1995-09-10
1029.3586812657923,1995-09-11
1029.363524896893,1995-09-12
1029.368367791039,1995-09-13
1029.3732099483968,1995-09-14
1029.378051369136,1995-09-15
1029.3828920534243,1995-09-16
1029.387732001429,1995-09-17
1029.3925712133187,1995-09-18
1029.3974096892614,1995-09-19
1029.4022474294254,1995-09-20
1029.4070844339772,1995-09-21
1029.4119207030856,1995-09-22
1029.4167562369178,1995-09-23
1029.421591035642,1995-09-24
1029.4264250994254,1995-09-25
1029.4312584284357,1995-09-26
1029.4360910228404,1995-09-27
1029.440922882807,1995-09-28
1029.4457540085027,1995-09-29
1029.4505844000955,1995-09-30
1029.4499576863345,1995-10-01
1029.4493310744324,1995-10-02
1029.4487045643639,1995-10-03
1029.4480781561037,1995-10-04
1029.447451849628,1995-10-05
1029.446825644911,1995-10-06
1029.4461995419285,1995-10-07
1029.4455735406557,1995-10-08
1029.444947641067,1995-10-09
1029.444321843139,1995-10-10
1029.4436961468462,1995-10-11
1029.4430705521634,1995-10-12
1029.4424450590666,1995-10-13
1029.4418196675308,1995-10-14
1029.4411943775317,1995-10-15
1029.4405691890431,1995-10-16
1029.439944102042,1995-10-17
1029.439319116503,1995-10-18
1029.4386942324013,1995-10-19
1029.4380694497122,1995-10-20
1029.4374447684108,1995-10-21
1029.4368201884731,1995-10-22
1029.4361957098745,1995-10-23
1029.4355713325892,1995-10-24
1029.4349470565935,1995-10-25
1029.4343228818625,1995-10-26
1029.4336988083717,1995-10-27
1029.4330748360962,1995-10-28
1029.4324509650116,1995-10-29
1029.4318271950929,1995-10-30
1029.4312035263163,1995-10-31
1029.4377329561978,1995-11-01
1029.444261373549,1995-11-02
1029.4507887786049,1995-11-03
1029.4573151716008,1995-11-04
1029.463840552773,1995-11-05
1029.4703649223563,1995-11-06
1029.4768882805854,1995-11-07
1029.483410627696,1995-11-08
1029.4899319639235,1995-11-09
1029.4964522895016,1995-11-10
1029.5029716046668,1995-11-11
1029.5094899096528,1995-11-12
1029.516007204695,1995-11-13
1029.5225234900277,1995-11-14
1029.5290387658856,1995-11-15
1029.5355530325035,1995-11-16
1029.5420662901158,1995-11-17
1029.5485785389567,1995-11-18
1029.555089779261,1995-11-19
1029.5616000112625,1995-11-20
1029.5681092351954,1995-11-21
1029.5746174512942,1995-11-22
1029.5811246597925,1995-11-23
1029.5876308609247,1995-11-24
1029.5941360549243,1995-11-25
1029.6006402420257,1995-11-26
1029.6071434224623,1995-11-27
1029.6136455964677,1995-11-28
1029.6201467642754,1995-11-29
1029.626646926119,1995-11-30
1029.6331981841008,1995-12-01
1029.6397484515567,1995-12-02
1029.6462977287113,1995-12-03
1029.652846015789,1995-12-04
1029.6593933130143,1995-12-05
1029.665939620612,1995-12-06
1029.672484938806,1995-12-07
1029.6790292678213,1995-12-08
1029.6855726078816,1995-12-09
1029.6921149592106,1995-12-10
1029.698656322033,1995-12-11
1029.7051966965726,1995-12-12
1029.711736083054,1995-12-13
1029.7182744817,1995-12-14
1029.7248118927348,1995-12-15
1029.7313483163828,1995-12-16
1029.7378837528668,1995-12-17
1029.7444182024112,1995-12-18
1029.7509516652385,1995-12-19
1029.757484141573,1995-12-20
1029.7640156316381,1995-12-21
1029.770546135657,1995-12-22
1029.7770756538532,1995-12-23
1029.7836041864489,1995-12-24
1029.7901317336687,1995-12-25
1029.7966582957342,1995-12-26
1029.8031838728698,1995-12-27
1029.8097084652975,1995-12-28
1029.8162320732406,1995-12-29
1029.8227546969217,1995-12-30
1029.8292763365635,1995-12-31
1029.8412163821472,1996-01-01
1029.8531547522994,1996-01-02
1029.865091447373,1996-01-03
1029.8770264677205,1996-01-04
1029.8889598136939,1996-01-05
1029.9008914856458,1996-01-06
1029.9128214839286,1996-01-07
1029.924749808894,1996-01-08
1029.9366764608947,1996-01-09
1029.9486014402817,1996-01-10
1029.9605247474076,1996-01-11
1029.972446382624,1996-01-12
1029.9843663462818,1996-01-13
1029.9962846387339,1996-01-14
1030.0082012603305,1996-01-15
1030.0201162114238,1996-01-16
1030.0320294923642,1996-01-17
1030.0439411035036,1996-01-18
1030.0558510451924,1996-01-19
1030.0677593177822,1996-01-20
1030.0796659216235,1996-01-21
1030.0915708570667,1996-01-22
1030.1034741244634,1996-01-23
1030.115375724163,1996-01-24
1030.1272756565172,1996-01-25
1030.1391739218748,1996-01-26
1030.1510705205876,1996-01-27
1030.1629654530047,1996-01-28
1030.1748587194768,1996-01-29
1030.1867503203537,1996-01-30
1030.1986402559849,1996-01-31
1030.1997623085826,1996-02-01
1030.2008841844395,1996-02-02
1030.2020058835985,1996-02-03
1030.2031274061005,1996-02-04
1030.2042487519884,1996-02-05
1030.2053699213025,1996-02-06
1030.2064909140852,1996-02-07
1030.2076117303775,1996-02-08
1030.2087323702224,1996-02-09
1030.2098528336605,1996-02-10
1030.2109731207336,1996-02-11
1030.2120932314838,1996-02-12
1030.2132131659523,1996-02-13
1030.2143329241808,1996-02-14
1030.2154525062112,1996-02-15
1030.2165719120844,1996-02-16
1030.2176911418428,1996-02-17
1030.2188101955273,1996-02-18
1030.2199290731799,1996-02-19
1030.221047774842,1996-02-20
1030.2221663005544,1996-02-21
1030.22328465036,1996-02-22
1030.2244028242994,1996-02-23
1030.225520822414,1996-02-24
1030.2266386447452,1996-02-25
1030.2277562913353,1996-02-26
1030.2288737622252,1996-02-27
1030.2299910574561,1996-02-28
1030.2665119817268,1996-02-29
1030.2638609703376,1996-03-01
1030.2612103848617,1996-03-02
1030.2585602251954,1996-03-03
1030.2559104912368,1996-03-04
1030.253261182884,1996-03-05
1030.2506123000333,1996-03-06
1030.2479638425825,1996-03-07
1030.2453158104295,1996-03-08
1030.242668203472,1996-03-09
1030.2400210216063,1996-03-10
1030.2373742647317,1996-03-11
1030.234727932745,1996-03-12
1030.232082025544,1996-03-13
1030.2294365430262,1996-03-14
1030.22679148509,1996-03-15
1030.2241468516327,1996-03-16
1030.221502642552,1996-03-17
1030.2188588577462,1996-03-18
1030.216215497113,1996-03-19
1030.2135725605506,1996-03-20
1030.210930047956,1996-03-21
1030.2082879592285,1996-03-22
1030.2056462942653,1996-03-23
1030.2030050529643,1996-03-24
1030.2003642352247,1996-03-25
1030.1977238409434,1996-03-26
1030.1950838700188,1996-03-27
1030.1924443223495,1996-03-28
1030.1898051978337,1996-03-29
1030.1871664963694,1996-03-30
1030.1845282178551,1996-03-31
1030.1801530103385,1996-04-01
1030.1757785039995,1996-04-02
1030.1714046986685,1996-04-03
1030.1670315941778,1996-04-04
1030.1626591903585,1996-04-05
1030.1582874870423,1996-04-06
1030.153916484061,1996-04-07
1030.1495461812465,1996-04-08
1030.1451765784304,1996-04-09
1030.1408076754442,1996-04-10
1030.1364394721204,1996-04-11
1030.1320719682901,1996-04-12
1030.1277051637865,1996-04-13
1030.1233390584405,1996-04-14
1030.1189736520848,1996-04-15
1030.1146089445513,1996-04-16
1030.1102449356724,1996-04-17
1030.1058816252805,1996-04-18
1030.1015190132075,1996-04-19
1030.0971570992865,1996-04-20
1030.0927958833488,1996-04-21
1030.0884353652277,1996-04-22
1030.0840755447555,1996-04-23
1030.0797164217647,1996-04-24
1030.0753579960885,1996-04-25
1030.0710002675585,1996-04-26
1030.0666432360085,1996-04-27
1030.0622869012711,1996-04-28
1030.0579312631785,1996-04-29
1030.0535763215642,1996-04-30
1030.0386521049109,1996-05-01
1030.0237304298828,1996-05-02
1030.008811295831,1996-05-03
1029.9938947021064,1996-05-04
1029.9789806480603,1996-05-05
1029.9640691330435,1996-05-06
1029.9491601564089,1996-05-07
1029.9342537175075,1996-05-08
1029.9193498156912,1996-05-09
1029.904448450313,1996-05-10
1029.8895496207253,1996-05-11
1029.8746533262808,1996-05-12
1029.8597595663327,1996-05-13
1029.844868340234,1996-05-14
1029.8299796473377,1996-05-15
1029.815093486998,1996-05-16
1029.800209858569,1996-05-17
1029.7853287614043,1996-05-18
1029.7704501948583,1996-05-19
1029.7555741582853,1996-05-20
1029.7407006510412,1996-05-21
1029.7258296724797,1996-05-22
1029.7109612219565,1996-05-23
1029.6960952988268,1996-05-24
1029.6812319024464,1996-05-25
1029.666371032171,1996-05-26
1029.651512687357,1996-05-27
1029.636656867361,1996-05-28
1029.621803571538,1996-05-29
1029.6069527992463,1996-05-30
1029.592104549842,1996-05-31
1029.5807720577207,1996-06-01
1029.569441451189,1996-06-02
1029.5581127297762,1996-06-03
1029.5467858930126,1996-06-04
1029.535460940427,1996-06-05
1029.5241378715498,1996-06-06
1029.512816685911,1996-06-07
1029.501497383041,1996-06-08
1029.4901799624695,1996-06-09
1029.478864423728,1996-06-10
1029.4675507663462,1996-06-11
1029.4562389898558,1996-06-12
1029.4449290937873,1996-06-13
1029.433621077672,1996-06-14
1029.422314941041,1996-06-15
1029.411010683426,1996-06-16
1029.3997083043582,1996-06-17
1029.3884078033702,1996-06-18
1029.377109179993,1996-06-19
1029.3658124337596,1996-06-20
1029.3545175642014,1996-06-21
1029.3432245708511,1996-06-22
1029.3319334532418,1996-06-23
1029.3206442109051,1996-06-24
1029.3093568433749,1996-06-25
1029.2980713501836,1996-06-26
1029.2867877308645,1996-06-27
1029.275505984951,1996-06-28
1029.2642261119765,1996-06-29
1029.2529481114746,1996-06-30
1029.2434515818284,1996-07-01
1029.2339565955247,1996-07-02
1029.224463152187,1996-07-03
1029.2149712514388,1996-07-04
1029.2054808929051,1996-07-05
1029.1959920762092,1996-07-06
1029.1865048009763,1996-07-07
1029.17701906683,1996-07-08
1029.167534873395,1996-07-09
1029.158052220296,1996-07-10
1029.1485711071584,1996-07-11
1029.1390915336065,1996-07-12
1029.129613499265,1996-07-13
1029.1201370037597,1996-07-14
1029.110662046715,1996-07-15
1029.1011886277577,1996-07-16
1029.0917167465127,1996-07-17
1029.0822464026048,1996-07-18
1029.0727775956605,1996-07-19
1029.0633103253056,1996-07-20
1029.053844591166,1996-07-21
1029.044380392868,1996-07-22
1029.034917730038,1996-07-23
1029.0254566023013,1996-07-24
1029.015997009286,1996-07-25
1029.0065389506174,1996-07-26
1028.9970824259228,1996-07-27
1028.9876274348287,1996-07-28
1028.9781739769624,1996-07-29
1028.968722051951,1996-07-30
1028.9592716594218,1996-07-31
1028.9498227990014,1996-08-01
1028.9403754703183,1996-08-02
1028.9309296729991,1996-08-03
1028.921485406672,1996-08-04
1028.9120426709646,1996-08-05
1028.9026014655053,1996-08-06
1028.8931617899218,1996-08-07
1028.8837236438421,1996-08-08
1028.8742870268948,1996-08-09
1028.8648519387082,1996-08-10
1028.8554183789108,1996-08-11
1028.8459863471312,1996-08-12
1028.8365558429985,1996-08-13
1028.827126866141,1996-08-14
1028.8176994161886,1996-08-15
1028.8082734927693,1996-08-16
1028.7988490955133,1996-08-17
1028.7894262240495,1996-08-18
1028.7800048780077,1996-08-19
1028.7705850570173,1996-08-20
1028.761166760708,1996-08-21
1028.75174998871,1996-08-22
1028.7423347406527,1996-08-23
1028.7329210161668,1996-08-24
1028.723508814882,1996-08-25
1028.714098136429,1996-08-26
1028.7046889804378,1996-08-27
1028.6952813465396,1996-08-28
1028.6858752343646,1996-08-29
1028.676470643544,1996-08-30
1028.6670675737084,1996-08-31
1028.6559503540439,1996-09-01
1028.644834932054,1996-09-02
1028.6337213073023,1996-09-03
1028.622609479353,1996-09-04
1028.6114994477703,1996-09-05
1028.6003912121191,1996-09-06
1028.5892847719635,1996-09-07
1028.5781801268686,1996-09-08
1028.5670772763985,1996-09-09
1028.5559762201192,1996-09-10
1028.544876957595,1996-09-11
1028.533779488392,1996-09-12
1028.5226838120748,1996-09-13
1028.5115899282096,1996-09-14
1028.5004978363613,1996-09-15
1028.4894075360965,1996-09-16
1028.4783190269807,1996-09-17
1028.4672323085802,1996-09-18
1028.4561473804613,1996-09-19
1028.4450642421903,1996-09-20
1028.433982893334,1996-09-21
1028.4229033334582,1996-09-22
1028.411825562131,1996-09-23
1028.4007495789185,1996-09-24
1028.389675383388,1996-09-25
1028.3786029751068,1996-09-26
1028.3675323536422,1996-09-27
1028.3564635185617,1996-09-28
1028.3453964694327,1996-09-29
1028.3343312058237,1996-09-30
1028.3249792460765,1996-10-01
1028.3156287948987,1996-10-02
1028.3062798519256,1996-10-03
1028.2969324167923,1996-10-04
1028.2875864891341,1996-10-05
1028.2782420685858,1996-10-06
1028.2688991547834,1996-10-07
1028.2595577473626,1996-10-08
1028.2502178459588,1996-10-09
1028.240879450208,1996-10-10
1028.2315425597458,1996-10-11
1028.222207174209,1996-10-12
1028.2128732932326,1996-10-13
1028.203540916454,1996-10-14
1028.194210043509,1996-10-15
1028.184880674035,1996-10-16
1028.1755528076674,1996-10-17
1028.1662264440436,1996-10-18
1028.1569015828009,1996-10-19
1028.1475782235755,1996-10-20
1028.1382563660052,1996-10-21
1028.1289360097264,1996-10-22
1028.1196171543772,1996-10-23
1028.110299799595,1996-10-24
1028.1009839450173,1996-10-25
1028.0916695902818,1996-10-26
1028.082356735026,1996-10-27
1028.0730453788879,1996-10-28
1028.063735521506,1996-10-29
1028.0544271625183,1996-10-30
1028.045120301563,1996-10-31
1028.0288806175959,1996-11-01
1028.0126436579048,1996-11-02
1027.9964094218033,1996-11-03
1027.9801779086065,1996-11-04
1027.96394911763,1996-11-05
1027.9477230481878,1996-11-06
1027.9314996995968,1996-11-07
1027.9152790711714,1996-11-08
1027.8990611622282,1996-11-09
1027.8828459720837,1996-11-10
1027.8666335000532,1996-11-11
1027.8504237454545,1996-11-12
1027.8342167076032,1996-11-13
1027.8180123858176,1996-11-14
1027.8018107794144,1996-11-15
1027.785611887711,1996-11-16
1027.7694157100254,1996-11-17
1027.7532222456753,1996-11-18
1027.7370314939792,1996-11-19
1027.7208434542554,1996-11-20
1027.7046581258228,1996-11-21
1027.6884755080002,1996-11-22
1027.6722956001067,1996-11-23
1027.6561184014613,1996-11-24
1027.6399439113843,1996-11-25
1027.6237721291943,1996-11-26
1027.6076030542126,1996-11-27
1027.5914366857592,1996-11-28
1027.575273023154,1996-11-29
1027.5591120657184,1996-11-30
1027.5464114341057,1996-12-01
1027.5337128843646,1996-12-02
1027.521016415983,1996-12-03
1027.50832202845,1996-12-04
1027.4956297212536,1996-12-05
1027.4829394938822,1996-12-06
1027.470251345825,1996-12-07
1027.4575652765711,1996-12-08
1027.4448812856094,1996-12-09
1027.4321993724293,1996-12-10
1027.4195195365205,1996-12-11
1027.4068417773722,1996-12-12
1027.3941660944745,1996-12-13
1027.3814924873175,1996-12-14
1027.3688209553914,1996-12-15
1027.356151498186,1996-12-16
1027.3434841151923,1996-12-17
1027.330818805901,1996-12-18
1027.3181555698025,1996-12-19
1027.3054944063888,1996-12-20
1027.2928353151494,1996-12-21
1027.2801782955771,1996-12-22
1027.2675233471625,1996-12-23
1027.2548704693982,1996-12-24
1027.242219661775,1996-12-25
1027.2295709237856,1996-12-26
1027.2169242549219,1996-12-27
1027.2042796546762,1996-12-28
1027.191637122541,1996-12-29
1027.1789966580088,1996-12-30
1027.1663582605734,1996-12-31
1027.1554205748535,1997-01-01
1027.144484677482,1997-01-02
1027.1335505680197,1997-01-03
1027.1226182460287,1997-01-04
1027.1116877110703,1997-01-05
1027.1007589627068,1997-01-06
1027.0898320004997,1997-01-07
1027.0789068240115,1997-01-08
1027.0679834328043,1997-01-09
1027.0570618264405,1997-01-10
1027.0461420044833,1997-01-11
1027.0352239664946,1997-01-12
1027.024307712038,1997-01-13
1027.0133932406757,1997-01-14
1027.002480551971,1997-01-15
1026.991569645488,1997-01-16
1026.9806605207896,1997-01-17
1026.9697531774393,1997-01-18
1026.9588476150009,1997-01-19
1026.9479438330382,1997-01-20
1026.9370418311153,1997-01-21
1026.9261416087963,1997-01-22
1026.9152431656455,1997-01-23
1026.9043465012276,1997-01-24
1026.8934516151064,1997-01-25
1026.882558506848,1997-01-26
1026.8716671760155,1997-01-27
1026.8607776221752,1997-01-28
1026.8498898448915,1997-01-29
1026.8390038437306,1997-01-30
1026.8281196182568,1997-01-31
1026.8155930188136,1997-02-01
1026.803068419779,1997-02-02
1026.7905458206735,1997-02-03
1026.7780252210182,1997-02-04
1026.765506620334,1997-02-05
1026.7529900181428,1997-02-06
1026.7404754139654,1997-02-07
1026.7279628073243,1997-02-08
1026.7154521977402,1997-02-09
1026.7029435847362,1997-02-10
1026.6904369678332,1997-02-11
1026.6779323465546,1997-02-12
1026.6654297204216,1997-02-13
1026.6529290889578,1997-02-14
1026.6404304516852,1997-02-15
1026.627933808127,1997-02-16
1026.615439157806,1997-02-17
1026.6029465002457,1997-02-18
1026.5904558349685,1997-02-19
1026.577967161499,1997-02-20
1026.56548047936,1997-02-21
1026.5529957880758,1997-02-22
1026.54051308717,1997-02-23
1026.5280323761667,1997-02-24
1026.5155536545906,1997-02-25
1026.503076921965,1997-02-26
1026.4906021778152,1997-02-27
1026.4781294216655,1997-02-28
1026.4684161047912,1997-03-01
1026.4580959316052,1997-03-02
1026.4477773632407,1997-03-03
1026.437460399324,1997-03-04
1026.4271450394804,1997-03-05
1026.416831283336,1997-03-06
1026.4065191305174,1997-03-07
1026.3962085806495,1997-03-08
1026.38589963336,1997-03-09
1026.3755922882747,1997-03-10
1026.3652865450197,1997-03-11
1026.3549824032225,1997-03-12
1026.3446798625087,1997-03-13
1026.3343789225062,1997-03-14
1026.3240795828415,1997-03-15
1026.3137818431417,1997-03-16
1026.303485703034,1997-03-17
1026.293191162146,1997-03-18
1026.282898220105,1997-03-19
1026.272606876538,1997-03-20
1026.2623171310738,1997-03-21
1026.2520289833387,1997-03-22
1026.2417424329622,1997-03-23
1026.2314574795714,1997-03-24
1026.2211741227945,1997-03-25
1026.2108923622595,1997-03-26
1026.2006121975955,1997-03-27
1026.1903336284304,1997-03-28
1026.1800566543932,1997-03-29
1026.1697812751122,1997-03-30
1026.1595074902161,1997-03-31
1026.1492747784046,1997-04-01
1026.1390436196048,1997-04-02
1026.1288140134643,1997-04-03
1026.1185859596285,1997-04-04
1026.1083594577456,1997-04-05
1026.098134507461,1997-04-06
1026.0879111084223,1997-04-07
1026.0776892602764,1997-04-08
1026.0674689626703,1997-04-09
1026.0572502152513,1997-04-10
1026.0470330176668,1997-04-11
1026.0368173695642,1997-04-12
1026.0266032705913,1997-04-13
1026.0163907203953,1997-04-14
1026.0061797186245,1997-04-15
1025.995970264926,1997-04-16
1025.9857623589483,1997-04-17
1025.9755560003393,1997-04-18
1025.965351188747,1997-04-19
1025.9551479238207,1997-04-20
1025.9449462052078,1997-04-21
1025.934746032557,1997-04-22
1025.9245474055174,1997-04-23
1025.9143503237367,1997-04-24
1025.9041547868649,1997-04-25
1025.89396079455,1997-04-26
1025.8837683464412,1997-04-27
1025.8735774421887,1997-04-28
1025.8633880814405,1997-04-29
1025.8532002638462,1997-04-30
1025.8532540640003,1997-05-01
1025.8533078565506,1997-05-02
1025.853361641499,1997-05-03
1025.8534154188471,1997-05-04
1025.853469188596,1997-05-05
1025.8535229507481,1997-05-06
1025.8535767053042,1997-05-07
1025.8536304522663,1997-05-08
1025.8536841916366,1997-05-09
1025.8537379234156,1997-05-10
1025.8537916476057,1997-05-11
1025.8538453642084,1997-05-12
1025.8538990732252,1997-05-13
1025.8539527746573,1997-05-14
1025.854006468507,1997-05-15
1025.8540601547752,1997-05-16
1025.8541138334645,1997-05-17
