Date,GDPCTOT% Index_ratio_annual
1994-06-27,0.6515068493150693
1994-06-28,0.6772602739726037
1994-06-29,0.7030136986301381
1994-06-30,0.7287671232876711
1994-07-01,0.7252054794520557
1994-07-02,0.7216438356164385
1994-07-03,0.7180821917808227
1994-07-04,0.7145205479452068
1994-07-05,0.7109589041095905
1994-07-06,0.7073972602739746
1994-07-07,0.7038356164383566
1994-07-08,0.7002739726027407
1994-07-09,0.6967123287671249
1994-07-10,0.6931506849315077
1994-07-11,0.6895890410958918
1994-07-12,0.6860273972602746
1994-07-13,0.6824657534246592
1994-07-14,0.6789041095890425
1994-07-15,0.6753424657534257
1994-07-16,0.6717808219178099
1994-07-17,0.6682191780821936
1994-07-18,0.6646575342465764
1994-07-19,0.6610958904109596
1994-07-20,0.6575342465753438
1994-07-21,0.653972602739727
1994-07-22,0.6504109589041112
1994-07-23,0.6468493150684944
1994-07-24,0.6432876712328777
1994-07-25,0.6397260273972618
1994-07-26,0.6361643835616451
1994-07-27,0.6326027397260283
1994-07-28,0.6290410958904116
1994-07-29,0.6254794520547957
1994-07-30,0.621917808219179
1994-07-31,0.6183561643835631
1994-08-01,0.6147945205479464
1994-08-02,0.6112328767123314
1994-08-03,0.6076712328767138
1994-08-04,0.604109589041097
1994-08-05,0.6005479452054812
1994-08-06,0.5969863013698644
1994-08-07,0.5934246575342481
1994-08-08,0.5898630136986309
1994-08-09,0.5863013698630151
1994-08-10,0.5827397260273992
1994-08-11,0.5791780821917816
1994-08-12,0.5756164383561662
1994-08-13,0.572054794520549
1994-08-14,0.5684931506849331
1994-08-15,0.5649315068493164
1994-08-16,0.5613698630136996
1994-08-17,0.5578082191780833
1994-08-18,0.554246575342467
1994-08-19,0.5506849315068503
1994-08-20,0.547123287671234
1994-08-21,0.5435616438356177
1994-08-22,0.5400000000000009
1994-08-23,0.5364383561643851
1994-08-24,0.5328767123287679
1994-08-25,0.529315068493152
1994-08-26,0.5257534246575348
1994-08-27,0.5221917808219181
1994-08-28,0.5186301369863027
1994-08-29,0.5150684931506859
1994-08-30,0.5115068493150701
1994-08-31,0.5079452054794538
1994-09-01,0.5043835616438361
1994-09-02,0.5008219178082198
1994-09-03,0.49726027397260397
1994-09-04,0.4936986301369868
1994-09-05,0.4901369863013709
1994-09-06,0.4865753424657542
1994-09-07,0.4830136986301379
1994-09-08,0.479452054794522
1994-09-09,0.4758904109589053
1994-09-10,0.47232876712328853
1994-09-11,0.46876712328767134
1994-09-12,0.4652054794520559
1994-09-13,0.4616438356164392
1994-09-14,0.4580821917808229
1994-09-15,0.45452054794520613
1994-09-16,0.4509589041095894
1994-09-17,0.44739726027397353
1994-09-18,0.4438356164383568
1994-09-19,0.4402739726027405
1994-09-20,0.4367123287671242
1994-09-21,0.43315068493150743
1994-09-22,0.4295890410958916
1994-09-23,0.4260273972602744
1994-09-24,0.422465753424659
1994-09-25,0.4189041095890418
1994-09-26,0.41534246575342504
1994-09-27,0.4117808219178092
1994-09-28,0.40821917808219244
1994-09-29,0.40465753424657613
1994-09-30,0.40109589041095983
1994-10-01,0.3969863013698638
1994-10-02,0.39287671232876775
1994-10-03,0.38876712328767216
1994-10-04,0.38465753424657567
1994-10-05,0.38054794520548185
1994-10-06,0.3764383561643845
1994-10-07,0.37232876712328933
1994-10-08,0.36821917808219284
1994-10-09,0.36410958904109725
1994-10-10,0.3600000000000012
1994-10-11,0.3558904109589056
1994-10-12,0.35178082191780957
1994-10-13,0.3476712328767131
1994-10-14,0.34356164383561794
1994-10-15,0.33945205479452145
1994-10-16,0.3353424657534263
1994-10-17,0.33123287671233026
1994-10-18,0.3271232876712338
1994-10-19,0.32301369863013774
1994-10-20,0.318904109589043
1994-10-21,0.31479452054794654
1994-10-22,0.3106849315068505
1994-10-23,0.306575342465754
1994-10-24,0.3024657534246584
1994-10-25,0.29835616438356327
1994-10-26,0.29424657534246723
1994-10-27,0.2901369863013712
1994-10-28,0.2860273972602747
1994-10-29,0.28191780821917867
1994-10-30,0.27780821917808396
1994-10-31,0.2736986301369879
1994-11-01,0.2695890410958923
1994-11-02,0.2654794520547954
1994-11-03,0.26136986301370024
1994-11-04,0.25726027397260376
1994-11-05,0.25315068493150816
1994-11-06,0.24904109589041257
1994-11-07,0.24493150684931608
1994-11-08,0.24082191780822004
1994-11-09,0.23671232876712356
1994-11-10,0.23260273972602885
1994-11-11,0.22849315068493237
1994-11-12,0.22438356164383677
1994-11-13,0.22027397260274073
1994-11-14,0.21616438356164425
1994-11-15,0.2120547945205491
1994-11-16,0.2079452054794535
1994-11-17,0.20383561643835701
1994-11-18,0.19972602739726142
1994-11-19,0.19561643835616538
1994-11-20,0.19150684931507023
1994-11-21,0.18739726027397374
1994-11-22,0.1832876712328777
1994-11-23,0.17917808219178166
1994-11-24,0.1750684931506865
1994-11-25,0.17095890410959047
1994-11-26,0.16684931506849443
1994-11-27,0.16273972602739795
1994-11-28,0.15863013698630235
1994-11-29,0.15452054794520675
1994-11-30,0.15041095890411116
1994-12-01,0.14630136986301512
1994-12-02,0.14219178082191863
1994-12-03,0.1380821917808226
1994-12-04,0.1339726027397279
1994-12-05,0.12986301369863185
1994-12-06,0.1257534246575358
1994-12-07,0.12164383561643932
1994-12-08,0.11753424657534328
1994-12-09,0.11342465753424813
1994-12-10,0.10931506849315209
1994-12-11,0.10520547945205605
1994-12-12,0.10109589041095957
1994-12-13,0.09698630136986353
1994-12-14,0.09287671232876882
1994-12-15,0.08876712328767278
1994-12-16,0.0846575342465763
1994-12-17,0.08054794520548025
1994-12-18,0.07643835616438421
1994-12-19,0.07232876712328817
1994-12-20,0.06821917808219302
1994-12-21,0.06410958904109654
1994-12-22,0.06000000000000094
1994-12-23,0.055890410958905345
1994-12-24,0.051780821917809305
1994-12-25,0.04767123287671371
1994-12-26,0.043561643835617225
1994-12-27,0.03945205479452163
1994-12-28,0.03534246575342559
1994-12-29,0.031232876712330437
1994-12-30,0.027123287671233953
1994-12-31,0.023013698630138357
1995-01-01,0.028493150684932633
1995-01-02,0.03397260273972691
1995-01-03,0.039452054794521185
1995-01-04,0.04493150684931546
1995-01-05,0.050410958904110625
1995-01-06,0.05589041095890446
1995-01-07,0.06136986301369918
1995-01-08,0.0668493150684939
1995-01-09,0.07232876712328773
1995-01-10,0.07780821917808156
1995-01-11,0.08328767123287628
1995-01-12,0.08876712328767145
1995-01-13,0.09424657534246572
1995-01-14,0.09972602739726044
1995-01-15,0.10520547945205427
1995-01-16,0.11068493150684944
1995-01-17,0.11616438356164416
1995-01-18,0.12164383561643755
1995-01-19,0.12712328767123227
1995-01-20,0.13260273972602654
1995-01-21,0.13808219178082215
1995-01-22,0.14356164383561643
1995-01-23,0.1490410958904098
1995-01-24,0.15452054794520542
1995-01-25,0.1599999999999997
1995-01-26,0.16547945205479486
1995-01-27,0.1709589041095887
1995-01-28,0.17643835616438253
1995-01-29,0.18191780821917813
1995-01-30,0.18739726027397152
1995-01-31,0.1928767123287667
1995-02-01,0.1983561643835614
1995-02-02,0.20383561643835524
1995-02-03,0.20931506849314951
1995-02-04,0.21479452054794423
1995-02-05,0.2202739726027394
1995-02-06,0.22575342465753367
1995-02-07,0.2312328767123275
1995-02-08,0.23671232876712267
1995-02-09,0.2421917808219165
1995-02-10,0.2476712328767121
1995-02-11,0.25315068493150594
1995-02-12,0.2586301369863002
1995-02-13,0.26410958904109494
1995-02-14,0.26958904109588966
1995-02-15,0.2750684931506844
1995-02-16,0.28054794520547865
1995-02-17,0.2860273972602734
1995-02-18,0.2915068493150681
1995-02-19,0.29698630136986237
1995-02-20,0.3024657534246571
1995-02-21,0.30794520547945137
1995-02-22,0.3134246575342461
1995-02-23,0.3189041095890408
1995-02-24,0.32438356164383464
1995-02-25,0.3298630136986298
1995-02-26,0.3353424657534241
1995-02-27,0.34082191780821836
1995-02-28,0.3463013698630131
1995-03-01,0.35178082191780735
1995-03-02,0.3572602739726012
1995-03-03,0.36273972602739724
1995-03-04,0.36821917808219107
1995-03-05,0.37369863013698623
1995-03-06,0.37917808219178006
1995-03-07,0.3846575342465748
1995-03-08,0.3901369863013695
1995-03-09,0.39561643835616334
1995-03-10,0.40109589041095894
1995-03-11,0.40657534246575233
1995-03-12,0.41205479452054794
1995-03-13,0.4175342465753422
1995-03-14,0.42301369863013605
1995-03-15,0.4284931506849312
1995-03-16,0.43397260273972504
1995-03-17,0.4394520547945189
1995-03-18,0.44493150684931404
1995-03-19,0.45041095890410876
1995-03-20,0.45589041095890304
1995-03-21,0.4613698630136973
1995-03-22,0.4668493150684929
1995-03-23,0.4723287671232872
1995-03-24,0.47780821917808103
1995-03-25,0.48328767123287575
1995-03-26,0.48876712328767
1995-03-27,0.49424657534246563
1995-03-28,0.4997260273972599
1995-03-29,0.5052054794520537
1995-03-30,0.5106849315068489
1995-03-31,0.5161643835616427
1995-04-01,0.49753424657534184
1995-04-02,0.47890410958904095
1995-04-03,0.4602739726027396
1995-04-04,0.4416438356164383
1995-04-05,0.4230136986301378
1995-04-06,0.40438356164383604
1995-04-07,0.38575342465753426
1995-04-08,0.3671232876712329
1995-04-09,0.34849315068493203
1995-04-10,0.3298630136986307
1995-04-11,0.3112328767123289
1995-04-12,0.29260273972602713
1995-04-13,0.2739726027397258
1995-04-14,0.25534246575342534
1995-04-15,0.236712328767124
1995-04-16,0.21808219178082222
1995-04-17,0.19945205479452044
1995-04-18,0.1808219178082191
1995-04-19,0.16219178082191865
1995-04-20,0.14356164383561731
1995-04-21,0.12493150684931553
1995-04-22,0.10630136986301375
1995-04-23,0.08767123287671241
1995-04-24,0.06904109589041152
1995-04-25,0.05041095890410929
1995-04-26,0.0317808219178084
1995-04-27,0.013150684931506618
1995-04-28,-0.00547945205479472
1995-04-29,-0.02410958904109517
1995-04-30,-0.04273972602739784
1995-05-01,-0.06136986301369829
1995-05-02,-0.08000000000000007
1995-05-03,-0.09863013698630141
1995-05-04,-0.11726027397260275
1995-05-05,-0.13589041095890453
1995-05-06,-0.15452054794520542
1995-05-07,-0.1731506849315072
1995-05-08,-0.19178082191780854
1995-05-09,-0.21041095890410944
1995-05-10,-0.22904109589041122
1995-05-11,-0.2476712328767121
1995-05-12,-0.2663013698630139
1995-05-13,-0.28493150684931523
1995-05-14,-0.30356164383561657
1995-05-15,-0.32219178082191746
1995-05-16,-0.3408219178082188
1995-05-17,-0.3594520547945206
1995-05-18,-0.3780821917808219
1995-05-19,-0.3967123287671228
1995-05-20,-0.41534246575342415
1995-05-21,-0.43397260273972593
1995-05-22,-0.4526027397260277
1995-05-23,-0.47123287671232905
1995-05-24,-0.48986301369862995
1995-05-25,-0.5084931506849313
1995-05-26,-0.5271232876712326
1995-05-27,-0.5457534246575344
1995-05-28,-0.5643835616438357
1995-05-29,-0.5830136986301366
1995-05-30,-0.6016438356164389
1995-05-31,-0.6202739726027402
1995-06-01,-0.6389041095890415
1995-06-02,-0.6575342465753429
1995-06-03,-0.6761643835616438
1995-06-04,-0.6947945205479447
1995-06-05,-0.7134246575342469
1995-06-06,-0.7320547945205473
1995-06-07,-0.7506849315068491
1995-06-08,-0.7693150684931505
1995-06-09,-0.7879452054794518
1995-06-10,-0.8065753424657536
1995-06-11,-0.8252054794520549
1995-06-12,-0.8438356164383558
1995-06-13,-0.862465753424658
1995-06-14,-0.8810958904109598
1995-06-15,-0.8997260273972607
1995-06-16,-0.918356164383562
1995-06-17,-0.9369863013698629
1995-06-18,-0.9556164383561634
1995-06-19,-0.9742465753424656
1995-06-20,-0.9928767123287678
1995-06-21,-1.0115068493150692
1995-06-22,-1.03013698630137
1995-06-23,-1.0487671232876714
1995-06-24,-1.0673972602739723
1995-06-25,-1.0860273972602745
1995-06-26,-1.1046575342465754
1995-06-27,-1.1232876712328768
1995-06-28,-1.141917808219179
1995-06-29,-1.1605479452054808
1995-06-30,-1.1791780821917812
1995-07-01,-1.1764383561643843
1995-07-02,-1.1736986301369865
1995-07-03,-1.1709589041095896
1995-07-04,-1.1682191780821927
1995-07-05,-1.1654794520547958
1995-07-06,-1.1627397260273988
1995-07-07,-1.1600000000000001
1995-07-08,-1.1572602739726032
1995-07-09,-1.1545205479452068
1995-07-10,-1.151780821917809
1995-07-11,-1.149041095890412
1995-07-12,-1.1463013698630142
1995-07-13,-1.1435616438356173
1995-07-14,-1.1408219178082204
1995-07-15,-1.1380821917808226
1995-07-16,-1.1353424657534257
1995-07-17,-1.1326027397260292
1995-07-18,-1.1298630136986314
1995-07-19,-1.1271232876712336
1995-07-20,-1.1243835616438367
1995-07-21,-1.1216438356164389
1995-07-22,-1.1189041095890429
1995-07-23,-1.116164383561645
1995-07-24,-1.1134246575342472
1995-07-25,-1.1106849315068503
1995-07-26,-1.107945205479453
1995-07-27,-1.105205479452056
1995-07-28,-1.1024657534246582
1995-07-29,-1.0997260273972613
1995-07-30,-1.0969863013698635
1995-07-31,-1.0942465753424666
1995-08-01,-1.0915068493150697
1995-08-02,-1.0887671232876728
1995-08-03,-1.086027397260275
1995-08-04,-1.0832876712328776
1995-08-05,-1.0805479452054807
1995-08-06,-1.077808219178083
1995-08-07,-1.075068493150686
1995-08-08,-1.0723287671232882
1995-08-09,-1.0695890410958913
1995-08-10,-1.0668493150684943
1995-08-11,-1.0641095890410965
1995-08-12,-1.0613698630136996
1995-08-13,-1.0586301369863023
1995-08-14,-1.0558904109589053
1995-08-15,-1.0531506849315075
1995-08-16,-1.0504109589041106
1995-08-17,-1.0476712328767128
1995-08-18,-1.044931506849316
1995-08-19,-1.042191780821919
1995-08-20,-1.0394520547945212
1995-08-21,-1.0367123287671243
1995-08-22,-1.033972602739727
1995-08-23,-1.03123287671233
1995-08-24,-1.0284931506849322
1995-08-25,-1.0257534246575353
1995-08-26,-1.0230136986301375
1995-08-27,-1.0202739726027406
1995-08-28,-1.0175342465753432
1995-08-29,-1.0147945205479458
1995-08-30,-1.0120547945205485
1995-08-31,-1.0093150684931516
1995-09-01,-1.0065753424657538
1995-09-02,-1.0038356164383555
1995-09-03,-1.001095890410959
1995-09-04,-0.9983561643835617
1995-09-05,-0.9956164383561648
1995-09-06,-0.9928767123287678
1995-09-07,-0.99013698630137
1995-09-08,-0.9873972602739731
1995-09-09,-0.9846575342465753
1995-09-10,-0.9819178082191784
1995-09-11,-0.9791780821917806
1995-09-12,-0.9764383561643841
1995-09-13,-0.9736986301369868
1995-09-14,-0.9709589041095894
1995-09-15,-0.9682191780821925
1995-09-16,-0.9654794520547947
1995-09-17,-0.9627397260273973
1995-09-18,-0.96
1995-09-19,-0.957260273972603
1995-09-20,-0.9545205479452057
1995-09-21,-0.9517808219178088
1995-09-22,-0.9490410958904114
1995-09-23,-0.946301369863014
1995-09-24,-0.9435616438356167
1995-09-25,-0.9408219178082198
1995-09-26,-0.938082191780822
1995-09-27,-0.9353424657534246
1995-09-28,-0.9326027397260277
1995-09-29,-0.9298630136986303
1995-09-30,-0.9271232876712339
1995-10-01,-0.9216438356164387
1995-10-02,-0.9161643835616449
1995-10-03,-0.9106849315068497
1995-10-04,-0.905205479452055
1995-10-05,-0.899726027397262
1995-10-06,-0.8942465753424664
1995-10-07,-0.888767123287673
1995-10-08,-0.8832876712328779
1995-10-09,-0.8778082191780832
1995-10-10,-0.8723287671232889
1995-10-11,-0.8668493150684946
1995-10-12,-0.8613698630136994
1995-10-13,-0.8558904109589043
1995-10-14,-0.8504109589041104
1995-10-15,-0.8449315068493162
1995-10-16,-0.8394520547945219
1995-10-17,-0.8339726027397272
1995-10-18,-0.8284931506849325
1995-10-19,-0.8230136986301377
1995-10-20,-0.8175342465753443
1995-10-21,-0.8120547945205492
1995-10-22,-0.806575342465754
1995-10-23,-0.8010958904109597
1995-10-24,-0.7956164383561655
1995-10-25,-0.7901369863013712
1995-10-26,-0.7846575342465769
1995-10-27,-0.7791780821917822
1995-10-28,-0.7736986301369866
1995-10-29,-0.7682191780821923
1995-10-30,-0.7627397260273989
1995-10-31,-0.7572602739726042
1995-11-01,-0.7517808219178099
1995-11-02,-0.7463013698630143
1995-11-03,-0.74082191780822
1995-11-04,-0.7353424657534258
1995-11-05,-0.729863013698631
1995-11-06,-0.7243835616438359
1995-11-07,-0.7189041095890412
1995-11-08,-0.7134246575342473
1995-11-09,-0.7079452054794522
1995-11-10,-0.7024657534246592
1995-11-11,-0.6969863013698645
1995-11-12,-0.6915068493150693
1995-11-13,-0.6860273972602751
1995-11-14,-0.6805479452054799
1995-11-15,-0.6750684931506861
1995-11-16,-0.6695890410958918
1995-11-17,-0.6641095890410962
1995-11-18,-0.6586301369863024
1995-11-19,-0.6531506849315081
1995-11-20,-0.6476712328767138
1995-11-21,-0.6421917808219186
1995-11-22,-0.6367123287671235
1995-11-23,-0.6312328767123296
1995-11-24,-0.6257534246575358
1995-11-25,-0.6202739726027411
1995-11-26,-0.6147945205479459
1995-11-27,-0.6093150684931508
1995-11-28,-0.6038356164383574
1995-11-29,-0.5983561643835631
1995-11-30,-0.5928767123287679
1995-12-01,-0.5873972602739737
1995-12-02,-0.5819178082191785
1995-12-03,-0.5764383561643842
1995-12-04,-0.5709589041095908
1995-12-05,-0.5654794520547961
1995-12-06,-0.5600000000000009
1995-12-07,-0.5545205479452058
1995-12-08,-0.549041095890412
1995-12-09,-0.5435616438356177
1995-12-10,-0.5380821917808234
1995-12-11,-0.5326027397260287
1995-12-12,-0.5271232876712331
1995-12-13,-0.5216438356164392
1995-12-14,-0.5161643835616454
1995-12-15,-0.5106849315068511
1995-12-16,-0.5052054794520551
1995-12-17,-0.4997260273972608
1995-12-18,-0.4942465753424665
1995-12-19,-0.4887671232876718
1995-12-20,-0.48328767123287797
1995-12-21,-0.4778082191780828
1995-12-22,-0.47232876712328853
1995-12-23,-0.46684931506849425
1995-12-24,-0.46136986301369953
1995-12-25,-0.4558904109589057
1995-12-26,-0.45041095890411054
1995-12-27,-0.4449315068493158
1995-12-28,-0.43945205479452154
1995-12-29,-0.4339726027397277
1995-12-30,-0.428493150684933
1995-12-31,-0.4230136986301378
1996-01-01,-0.4295890410958916
1996-01-02,-0.4361643835616449
1996-01-03,-0.4427397260273982
1996-01-04,-0.4493150684931515
1996-01-05,-0.45589041095890526
1996-01-06,-0.46246575342465723
1996-01-07,-0.4690410958904119
1996-01-08,-0.47561643835616474
1996-01-09,-0.4821917808219176
1996-01-10,-0.48876712328767136
1996-01-11,-0.4953424657534242
1996-01-12,-0.5019178082191789
1996-01-13,-0.5084931506849313
1996-01-14,-0.515068493150685
1996-01-15,-0.5216438356164383
1996-01-16,-0.5282191780821917
1996-01-17,-0.5347945205479459
1996-01-18,-0.5413698630136987
1996-01-19,-0.547945205479452
1996-01-20,-0.5545205479452049
1996-01-21,-0.5610958904109591
1996-01-22,-0.5676712328767128
1996-01-23,-0.5742465753424657
1996-01-24,-0.580821917808219
1996-01-25,-0.5873972602739723
1996-01-26,-0.5939726027397261
1996-01-27,-0.6005479452054798
1996-01-28,-0.6071232876712327
1996-01-29,-0.613698630136986
1996-01-30,-0.6202739726027384
1996-01-31,-0.6268493150684931
1996-02-01,-0.6334246575342459
1996-02-02,-0.6399999999999997
1996-02-03,-0.6465753424657525
1996-02-04,-0.6531506849315059
1996-02-05,-0.65972602739726
1996-02-06,-0.6663013698630138
1996-02-07,-0.6728767123287667
1996-02-08,-0.67945205479452
1996-02-09,-0.6860273972602728
1996-02-10,-0.6926027397260275
1996-02-11,-0.6991780821917803
1996-02-12,-0.7057534246575341
1996-02-13,-0.712328767123287
1996-02-14,-0.7189041095890403
1996-02-15,-0.7254794520547945
1996-02-16,-0.7320547945205473
1996-02-17,-0.7386301369863011
1996-02-18,-0.7452054794520548
1996-02-19,-0.7517808219178073
1996-02-20,-0.7583561643835615
1996-02-21,-0.7649315068493152
1996-02-22,-0.7715068493150681
1996-02-23,-0.7780821917808218
1996-02-24,-0.7846575342465743
