Date,SPX Index_ratio_annual
1981-04-22,1191.1630219265037
1981-04-23,1191.8911229622572
1981-04-24,1192.6074176158065
1981-04-25,1193.3361318463524
1981-04-26,1194.0308795823796
1981-04-27,1194.7104066720797
1981-04-28,1195.3921456640367
1981-04-29,1196.0167146771962
1981-04-30,1196.5955102119942
1981-05-01,1197.1423018873468
1981-05-02,1197.7313238572594
1981-05-03,1198.314648495489
1981-05-04,1198.9006426997487
1981-05-05,1199.3987758882217
1981-05-06,1199.842242051556
1981-05-07,1200.3048731995952
1981-05-08,1200.6857820983391
1981-05-09,1201.1306153117237
1981-05-10,1201.664447327947
1981-05-11,1202.1689900759548
1981-05-12,1202.622951241234
1981-05-13,1203.0994659843475
1981-05-14,1203.4849886418394
1981-05-15,1203.843673284876
1981-05-16,1204.2197104757345
1981-05-17,1204.5837952737318
1981-05-18,1204.9948816028875
1981-05-19,1205.4150539435063
1981-05-20,1205.805254856852
1981-05-21,1206.1958202291985
1981-05-22,1206.5806150121023
1981-05-23,1206.8925751173547
1981-05-24,1207.0933209642774
1981-05-25,1207.2955081517698
1981-05-26,1207.506586200536
1981-05-27,1207.7546612216038
1981-05-28,1207.9840626554937
1981-05-29,1208.1676101580908
1981-05-30,1208.4252584604337
1981-05-31,1208.5985409279288
1981-06-01,1208.7707849176281
1981-06-02,1208.9410823220455
1981-06-03,1209.0924696794889
1981-06-04,1209.2602593617048
1981-06-05,1209.3199582465868
1981-06-06,1209.4426374371099
1981-06-07,1209.56250803642
1981-06-08,1209.6974841645842
1981-06-09,1209.8236034594574
1981-06-10,1209.9138390780026
1981-06-11,1209.9592186683217
1981-06-12,1209.9772750458706
1981-06-13,1210.0460160481468
1981-06-14,1210.0816118056264
1981-06-15,1210.1137822711069
1981-06-16,1210.1456038004515
1981-06-17,1210.124208933064
1981-06-18,1210.1361586643568
1981-06-19,1210.0757774797191
1981-06-20,1210.1224587305858
1981-06-21,1210.2045016175812
1981-06-22,1210.3006817647004
1981-06-23,1210.40558955177
1981-06-24,1210.5208254665195
1981-06-25,1210.5828668935537
1981-06-26,1210.5427324775053
1981-06-27,1210.5128520061546
1981-06-28,1210.5124711936264
1981-06-29,1210.5284039674252
1981-06-30,1210.5306336281328
1981-07-01,1210.614521104419
1981-07-02,1210.6228806900094
1981-07-03,1210.5320202548621
1981-07-04,1210.3442929934247
1981-07-05,1210.1567121641426
1981-07-06,1209.9797126065935
1981-07-07,1209.8070618296474
1981-07-08,1209.610100591138
1981-07-09,1209.44054136015
1981-07-10,1209.314186206134
1981-07-11,1209.2391164094697
1981-07-12,1209.0971267951331
1981-07-13,1208.9261794889194
1981-07-14,1208.750899117221
1981-07-15,1208.4546979183372
1981-07-16,1208.2136325125464
1981-07-17,1207.969441182814
1981-07-18,1207.6073329120925
1981-07-19,1207.207858310218
1981-07-20,1206.8063588281445
1981-07-21,1206.3600940636968
1981-07-22,1205.878529804082
1981-07-23,1205.3847073927554
1981-07-24,1204.9056772390984
1981-07-25,1204.4731633049284
1981-07-26,1204.1307317303572
1981-07-27,1203.789209955661
1981-07-28,1203.4842676999378
1981-07-29,1203.124453430123
1981-07-30,1202.7117778981703
1981-07-31,1202.3317967272612
1981-08-01,1202.0259126954047
1981-08-02,1201.7565636769318
1981-08-03,1201.485337458287
1981-08-04,1201.201489280734
1981-08-05,1200.9682254415695
1981-08-06,1200.765705100457
1981-08-07,1200.5257708703152
1981-08-08,1200.2078573883323
1981-08-09,1199.8830559908058
1981-08-10,1199.5438587191381
1981-08-11,1199.251993634483
1981-08-12,1198.9288744387761
1981-08-13,1198.6491597860227
1981-08-14,1198.4309097099206
1981-08-15,1198.0822560384495
1981-08-16,1197.7299272501837
1981-08-17,1197.373134136101
1981-08-18,1196.9912119135568
1981-08-19,1196.709436107536
1981-08-20,1196.4805640773316
1981-08-21,1196.2086337636702
1981-08-22,1195.8105437665793
1981-08-23,1195.3845751423405
1981-08-24,1194.9482839832638
1981-08-25,1194.4186389264112
1981-08-26,1193.9519988635082
1981-08-27,1193.4740748515103
1981-08-28,1193.048319440217
1981-08-29,1192.711840979011
1981-08-30,1192.3592637120075
1981-08-31,1192.0069197893401
1981-09-01,1191.6316318615613
1981-09-02,1191.2622953329424
1981-09-03,1190.8315819519062
1981-09-04,1190.21572749825
1981-09-05,1189.5540290459778
1981-09-06,1188.8916097094673
1981-09-07,1188.2430025370604
1981-09-08,1187.6187233895982
1981-09-09,1187.028099888669
1981-09-10,1186.4072763702895
1981-09-11,1185.8049575700404
1981-09-12,1185.174343549566
1981-09-13,1184.5598079885074
1981-09-14,1183.9466835384374
1981-09-15,1183.3371513689235
1981-09-16,1182.6991707779132
1981-09-17,1181.98202326451
1981-09-18,1181.1110671922527
1981-09-19,1180.219889567848
1981-09-20,1179.2921629797056
1981-09-21,1178.4298978823665
1981-09-22,1177.5913819464101
1981-09-23,1176.6783975286523
1981-09-24,1175.7927877089314
1981-09-25,1174.817367769909
1981-09-26,1173.877895765889
1981-09-27,1173.073565207139
1981-09-28,1172.277051185528
1981-09-29,1171.5233578863385
1981-09-30,1170.9296827072642
1981-10-01,1170.2403241536338
1981-10-02,1169.463214216833
1981-10-03,1168.7211289029626
1981-10-04,1167.9140155441191
1981-10-05,1167.1241940131902
1981-10-06,1166.3700643788611
1981-10-07,1165.4868249954225
1981-10-08,1164.6899130180311
1981-10-09,1163.8444996953326
1981-10-10,1162.919167580742
1981-10-11,1161.9968334165885
1981-10-12,1161.0685647728783
1981-10-13,1160.1198085454682
1981-10-14,1159.075333404867
1981-10-15,1157.9797527833225
1981-10-16,1156.7881213389726
1981-10-17,1155.6582264679407
1981-10-18,1154.5720613383921
1981-10-19,1153.4935127950248
1981-10-20,1152.3553391259425
1981-10-21,1151.193588016305
1981-10-22,1150.0692282916111
1981-10-23,1148.9065704714476
1981-10-24,1147.8325038467058
1981-10-25,1146.747803616466
1981-10-26,1145.6525071531164
1981-10-27,1144.563862347816
1981-10-28,1143.6055981117174
1981-10-29,1142.643684665533
1981-10-30,1141.684695956223
1981-10-31,1140.9319652752724
1981-11-01,1140.0962313358982
1981-11-02,1139.2819967656478
1981-11-03,1138.5225625741875
1981-11-04,1137.6980138824326
1981-11-05,1136.873072656087
1981-11-06,1135.8846400821567
1981-11-07,1134.9835063883036
1981-11-08,1134.0337985450399
1981-11-09,1133.0970383014358
1981-11-10,1132.2090343480577
1981-11-11,1131.2928616860688
1981-11-12,1130.292789761913
1981-11-13,1129.1854366394925
1981-11-14,1127.9320086998714
1981-11-15,1126.6592450945345
1981-11-16,1125.408279449559
1981-11-17,1124.1162162581368
1981-11-18,1122.8175999015803
1981-11-19,1121.4019068474165
1981-11-20,1120.0430715845353
1981-11-21,1118.6287237496558
1981-11-22,1117.2866664771282
1981-11-23,1115.94683919139
1981-11-24,1114.6271281653655
1981-11-25,1113.3945327681695
1981-11-26,1112.1258675788608
1981-11-27,1110.8731598762492
1981-11-28,1109.6359685879781
1981-11-29,1108.393541755251
1981-11-30,1107.1541210343514
1981-12-01,1105.9294239054861
1981-12-02,1104.8642088866382
1981-12-03,1103.779283525952
1981-12-04,1102.7102984084743
1981-12-05,1101.7056028040658
1981-12-06,1100.8344966555076
1981-12-07,1099.9837369543452
1981-12-08,1099.0966727427917
1981-12-09,1098.3695859140025
1981-12-10,1097.6650670465754
1981-12-11,1097.0790797802358
1981-12-12,1096.514836001264
1981-12-13,1095.860555448291
1981-12-14,1095.2107565058539
1981-12-15,1094.5432973808474
1981-12-16,1093.8706434121148
1981-12-17,1093.129378302719
1981-12-18,1092.3041819370173
1981-12-19,1091.4689338667038
1981-12-20,1090.598139899262
1981-12-21,1089.7298899725633
1981-12-22,1088.8304436566489
1981-12-23,1087.8207751440516
1981-12-24,1086.8224006822393
1981-12-25,1085.804394924758
1981-12-26,1084.7877162291427
1981-12-27,1083.7421334471958
1981-12-28,1082.702434656723
1981-12-29,1081.6548743567764
1981-12-30,1080.6687504917963
1981-12-31,1079.6840223318568
1982-01-01,1078.6881972075578
1982-01-02,1077.6936460498086
1982-01-03,1076.61872467474
1982-01-04,1075.5319777107704
1982-01-05,1074.4832021600082
1982-01-06,1073.2964247691104
1982-01-07,1072.0842397561335
1982-01-08,1071.0195130185023
1982-01-09,1070.11859796445
1982-01-10,1069.2012190960788
1982-01-11,1068.3053771599107
1982-01-12,1067.3477748648984
1982-01-13,1066.3783227003642
1982-01-14,1065.3882748303515
1982-01-15,1064.4170591917593
1982-01-16,1063.448022900573
1982-01-17,1062.451945695947
1982-01-18,1061.448484232547
1982-01-19,1060.4753652363993
1982-01-20,1059.4935471276704
1982-01-21,1058.6242918978894
1982-01-22,1057.8051320298835
1982-01-23,1057.0155654353434
1982-01-24,1056.2743680121823
1982-01-25,1055.5399656768084
1982-01-26,1054.8046426815497
1982-01-27,1054.0830662110554
1982-01-28,1053.3012071263936
1982-01-29,1052.6718071656164
1982-01-30,1052.062538294597
1982-01-31,1051.512735251998
1982-02-01,1050.938539924146
1982-02-02,1050.3281003882616
1982-02-03,1049.845900513198
1982-02-04,1049.2572895026333
1982-02-05,1048.643853991286
1982-02-06,1048.0085080291813
1982-02-07,1047.3537394997338
1982-02-08,1046.7126544860819
1982-02-09,1046.0518756390165
1982-02-10,1045.431475159637
1982-02-11,1044.8349632119537
1982-02-12,1044.260188349092
1982-02-13,1043.7380352683456
1982-02-14,1043.2518962626245
1982-02-15,1042.7254899959087
1982-02-16,1042.1685407745076
1982-02-17,1041.6046483387577
1982-02-18,1040.9944572221302
1982-02-19,1040.3567018568317
1982-02-20,1039.7728312214776
1982-02-21,1039.2344177902885
1982-02-22,1038.668421285318
1982-02-23,1038.0603164306665
1982-02-24,1037.415373253071
1982-02-25,1036.8131640417073
1982-02-26,1036.1137676332064
1982-02-27,1035.3553331103967
1982-02-28,1034.5066903466823
1982-03-01,1033.4721871628626
1982-03-02,1032.6582695612205
1982-03-03,1031.796992087033
1982-03-04,1030.9361774767822
1982-03-05,1030.045473440179
1982-03-06,1029.1476056810259
1982-03-07,1028.1968630021263
1982-03-08,1027.2066677652094
1982-03-09,1026.1726158995898
1982-03-10,1025.1153651306104
1982-03-11,1024.0932529836393
1982-03-12,1023.1233400877968
1982-03-13,1021.9700797989943
1982-03-14,1020.7932431972819
1982-03-15,1019.6135213414361
1982-03-16,1018.4540315270618
1982-03-17,1017.2214446404588
1982-03-18,1015.9483190547598
1982-03-19,1014.732360409346
1982-03-20,1013.5637948135022
1982-03-21,1012.3421235856105
1982-03-22,1011.1039071891505
1982-03-23,1009.9154823068882
1982-03-24,1008.6741944216145
1982-03-25,1007.3995492315414
1982-03-26,1006.0216088288527
1982-03-27,1004.6438022333525
1982-03-28,1003.3299580365917
1982-03-29,1002.0727966906085
1982-03-30,1000.8254874788901
1982-03-31,999.5957408011138
1982-04-01,998.316148804386
1982-04-02,997.0557175819409
1982-04-03,995.8485122677841
1982-04-04,994.667963021279
1982-04-05,993.4891472207597
1982-04-06,992.3034792885766
1982-04-07,991.2017044223903
1982-04-08,990.0618997154735
1982-04-09,988.9187303296429
1982-04-10,987.8291152488658
1982-04-11,986.7689651520475
1982-04-12,985.7039651704652
1982-04-13,984.6355806108674
1982-04-14,983.6274468397522
1982-04-15,982.6170723893184
1982-04-16,981.5503493442433
1982-04-17,980.4488799838399
1982-04-18,979.3385327787646
1982-04-19,978.2191495555451
1982-04-20,977.0990353795835
1982-04-21,975.920885896805
1982-04-22,974.7871278286049
1982-04-23,973.7677344786485
1982-04-24,972.7961202808536
1982-04-25,971.7885409716142
1982-04-26,970.7983153617027
1982-04-27,969.8228220316107
1982-04-28,968.8067843580783
1982-04-29,967.835125047484
1982-04-30,966.8993102940747
1982-05-01,965.9904943759511
1982-05-02,965.0692265833713
1982-05-03,964.1515439016272
1982-05-04,963.2429266851673
1982-05-05,962.436223939224
1982-05-06,961.6663294356911
1982-05-07,960.8968646990986
1982-05-08,960.1268861394927
1982-05-09,959.3364473884558
1982-05-10,958.5177863783518
1982-05-11,957.6766265036398
1982-05-12,956.9408419792496
1982-05-13,956.1592529003619
1982-05-14,955.3964590955413
1982-05-15,954.6105931441177
1982-05-16,953.7911092536638
1982-05-17,952.9798666180062
1982-05-18,952.1416263758873
1982-05-19,951.270177627164
1982-05-20,950.4046314301245
1982-05-21,949.5363090323074
1982-05-22,948.6877555934901
1982-05-23,947.883698430607
1982-05-24,947.1129880549594
1982-05-25,946.3408237396675
1982-05-26,945.5610165558464
1982-05-27,944.6946170545364
1982-05-28,943.7936827476834
1982-05-29,942.9034999119575
1982-05-30,942.0137860498811
1982-05-31,941.1443607789519
1982-06-01,940.275725823963
1982-06-02,939.4110526207156
1982-06-03,938.6190389794967
1982-06-04,937.8151746460062
1982-06-05,937.005911108523
1982-06-06,936.14883366806
1982-06-07,935.3008053980869
1982-06-08,934.4540986592167
1982-06-09,933.5968580721956
1982-06-10,932.7478930427568
1982-06-11,931.917164445232
1982-06-12,931.0899151088454
1982-06-13,930.2640655295378
1982-06-14,929.4445526857493
1982-06-15,928.5985560557253
1982-06-16,927.7482971142997
1982-06-17,926.9406238140224
1982-06-18,926.057811604234
1982-06-19,925.2417511401302
1982-06-20,924.3693447914286
1982-06-21,923.4858827582724
1982-06-22,922.6014108751582
1982-06-23,921.7538178303531
1982-06-24,920.8976893344532
1982-06-25,920.0758709434662
1982-06-26,919.2646650156087
1982-06-27,918.4538582408303
1982-06-28,917.6399372033228
1982-06-29,916.8501739870553
1982-06-30,916.0869389449854
1982-07-01,915.3050913134413
1982-07-02,914.5761516427963
1982-07-03,913.8852795207571
1982-07-04,913.2289691313329
1982-07-05,912.5729672971524
1982-07-06,911.9172738006724
1982-07-07,911.3053357818897
1982-07-08,910.6731358578476
1982-07-09,910.0358995937374
1982-07-10,909.3896209753823
1982-07-11,908.7211908633842
1982-07-12,908.0700742356648
1982-07-13,907.4348029476373
1982-07-14,906.7865191548362
1982-07-15,906.2001722240927
1982-07-16,905.5772271787322
1982-07-17,904.9698157619782
1982-07-18,904.3802250792063
1982-07-19,903.8022307622173
1982-07-20,903.2173226231049
1982-07-21,902.7309271448942
1982-07-22,902.2661821216986
1982-07-23,901.8447588754224
1982-07-24,901.4014765680134
1982-07-25,900.9134535438421
1982-07-26,900.4065236428238
1982-07-27,899.8827983188951
1982-07-28,899.2825227000893
1982-07-29,898.6893229790722
1982-07-30,898.1135407840686
1982-07-31,897.4878015967716
1982-08-01,896.815651433214
1982-08-02,896.1351399115117
1982-08-03,895.4944247494869
1982-08-04,894.8473578877232
1982-08-05,894.1015334587545
1982-08-06,893.3037947545203
1982-08-07,892.4924504592399
1982-08-08,891.7492417849593
1982-08-09,891.0120638028691
1982-08-10,890.2619817806277
1982-08-11,889.4759817213946
1982-08-12,888.6553253733885
1982-08-13,887.8306092155822
1982-08-14,887.0222901364748
1982-08-15,886.2908703430505
1982-08-16,885.5683527335067
1982-08-17,884.8510443061074
1982-08-18,884.2870548002335
1982-08-19,883.7132256052203
1982-08-20,883.1232289937527
1982-08-21,882.6275550241957
1982-08-22,882.2203650172046
1982-08-23,881.8235301350373
1982-08-24,881.4911398166032
1982-08-25,881.2889687249934
1982-08-26,881.0929860421851
1982-08-27,880.9572085189952
1982-08-28,880.8240261997305
1982-08-29,880.6420800212044
1982-08-30,880.4656528028224
1982-08-31,880.3006979252269
1982-09-01,880.2248360162677
1982-09-02,880.1137124846833
1982-09-03,880.0512308808783
1982-09-04,880.1707286222999
1982-09-05,880.3232560010305
1982-09-06,880.4659078001105
1982-09-07,880.6085882041012
1982-09-08,880.7239883902029
1982-09-09,880.9098395688477
1982-09-10,881.0884252180465
1982-09-11,881.1915379187125
1982-09-12,881.2526186071316
1982-09-13,881.311503857033
1982-09-14,881.3968889653697
1982-09-15,881.5375144694004
1982-09-16,881.7403263450923
1982-09-17,881.9873715664097
1982-09-18,882.3158264714308
1982-09-19,882.670761887225
1982-09-20,883.0415511597676
1982-09-21,883.41170612043
1982-09-22,883.7930079865442
1982-09-23,884.1992031855856
1982-09-24,884.6245106801089
1982-09-25,885.0824433607721
1982-09-26,885.5984590069146
1982-09-27,886.0708743536215
1982-09-28,886.5498375955349
1982-09-29,886.9120794825326
1982-09-30,887.172364636571
1982-10-01,887.4335889526866
1982-10-02,887.722849057659
1982-10-03,887.9399027431787
1982-10-04,888.1801148507323
1982-10-05,888.4107856403858
1982-10-06,888.6454670212752
1982-10-07,889.0343740039257
1982-10-08,889.3721589067887
1982-10-09,889.7297714596555
1982-10-10,890.1102382823827
1982-10-11,890.4768420562209
1982-10-12,890.9153689371948
1982-10-13,891.362958627237
1982-10-14,891.9001099730223
1982-10-15,892.4790290615671
1982-10-16,893.0325867617386
1982-10-17,893.5793695446437
1982-10-18,894.1132941755207
1982-10-19,894.7139438306984
1982-10-20,895.3201216658571
1982-10-21,895.951063516442
1982-10-22,896.5714112551418
1982-10-23,897.2071051453912
1982-10-24,897.839504548273
1982-10-25,898.4782498820675
1982-10-26,899.0012333183425
1982-10-27,899.5665150923287
1982-10-28,900.0663178744056
1982-10-29,900.5274986631795
1982-10-30,901.0043465043926
1982-10-31,901.3371305349913
1982-11-01,901.6924107195572
1982-11-02,902.0848894544231
1982-11-03,902.4273788783303
1982-11-04,902.8892017442565
1982-11-05,903.3322118736219
1982-11-06,903.8734903691213
1982-11-07,904.4037251642706
1982-11-08,904.9392556033808
1982-11-09,905.4386320370442
1982-11-10,905.9676613507697
1982-11-11,906.4870432456179
1982-11-12,907.0444732401909
1982-11-13,907.6079553122464
1982-11-14,908.2694383359844
1982-11-15,908.9440134543031
1982-11-16,909.5661795468003
1982-11-17,910.2124716884172
1982-11-18,910.887101039355
1982-11-19,911.6445073529754
1982-11-20,912.3440064143076
1982-11-21,913.0294438718648
1982-11-22,913.6904497050801
1982-11-23,914.292593944435
1982-11-24,914.8722957211808
1982-11-25,915.3794448789095
1982-11-26,915.884782848085
1982-11-27,916.4280115488345
1982-11-28,916.9292837332266
1982-11-29,917.4376967220426
1982-11-30,917.9319960984748
1982-12-01,918.4674824565503
1982-12-02,918.9526542354745
1982-12-03,919.4930345189927
1982-12-04,920.0082859027784
1982-12-05,920.4727139678447
1982-12-06,920.8893393697198
1982-12-07,921.3716430188964
1982-12-08,921.9180921919369
1982-12-09,922.3933640461967
1982-12-10,922.8006504843186
1982-12-11,923.1458189274897
1982-12-12,923.5052720662986
1982-12-13,923.9015478564334
1982-12-14,924.3059880985464
1982-12-15,924.7441123477771
1982-12-16,925.1322853879652
1982-12-17,925.567900508654
1982-12-18,926.0667904118047
1982-12-19,926.5319275314846
1982-12-20,927.0110756326491
1982-12-21,927.4641966901195
1982-12-22,927.994757206229
1982-12-23,928.5903682591436
1982-12-24,929.2192448374207
1982-12-25,929.850507344435
1982-12-26,930.4821294295331
1982-12-27,931.1278322021217
1982-12-28,931.8264744586672
1982-12-29,932.5065550334322
1982-12-30,933.1911726418762
1982-12-31,933.8366647986486
1983-01-01,934.487397474148
1983-01-02,935.1384979533962
1983-01-03,935.8015814421296
1983-01-04,936.4158224289002
1983-01-05,937.0869967117117
1983-01-06,937.9160268176444
1983-01-07,938.8557866935247
1983-01-08,939.743532029557
1983-01-09,940.5653493394209
1983-01-10,941.3961236043505
1983-01-11,942.2617235381343
1983-01-12,943.2219034436457
1983-01-13,944.2231588955251
1983-01-14,945.2589817722544
