Date,PITLCHNG Index_ratio_annual
1981-05-05,1143.983847883868
1981-05-06,1145.6761700113834
1981-05-07,1147.3716553578286
1981-05-08,1149.0703128003383
1981-05-09,1150.7721512492947
1981-05-10,1152.477179648483
1981-05-11,1154.18540697525
1981-05-12,1155.8968422406583
1981-05-13,1157.6114944896487
1981-05-14,1159.329372801196
1981-05-15,1161.0504862884711
1981-05-16,1162.7748440990024
1981-05-17,1164.502455414836
1981-05-18,1166.2333294527018
1981-05-19,1167.967475464174
1981-05-20,1169.7049027358382
1981-05-21,1171.4456205894562
1981-05-22,1173.1896383821334
1981-05-23,1174.9369655064859
1981-05-24,1176.6876113908077
1981-05-25,1178.4415854992449
1981-05-26,1180.1988973319608
1981-05-27,1181.9595564253102
1981-05-28,1183.7235723520116
1981-05-29,1185.490954721322
1981-05-30,1187.2617131792074
1981-05-31,1189.035857408523
1981-06-01,1190.4336734693875
1981-06-02,1191.8332735966992
1981-06-03,1193.234661208209
1981-06-04,1194.637839730404
1981-06-05,1196.0428125985359
1981-06-06,1197.4495832566456
1981-06-07,1198.8581551575955
1981-06-08,1200.2685317630956
1981-06-09,1201.6807165437303
1981-06-10,1203.094712978991
1981-06-11,1204.5105245573009
1981-06-12,1205.9281547760447
1981-06-13,1207.3476071415996
1981-06-14,1208.7688851693608
1981-06-15,1210.1919923837734
1981-06-16,1211.6169323183585
1981-06-17,1213.0437085157464
1981-06-18,1214.4723245277016
1981-06-19,1215.9027839151568
1981-06-20,1217.3350902482382
1981-06-21,1218.769247106297
1981-06-22,1220.2052580779416
1981-06-23,1221.6431267610624
1981-06-24,1223.082856762867
1981-06-25,1224.524451699908
1981-06-26,1225.9679151981106
1981-06-27,1227.4132508928094
1981-06-28,1228.8604624287736
1981-06-29,1230.3095534602382
1981-06-30,1231.760527650939
1981-07-01,1232.0863040401612
1981-07-02,1232.412080429384
1981-07-03,1232.7378568186066
1981-07-04,1233.0636332078295
1981-07-05,1233.389409597052
1981-07-06,1233.7151859862752
1981-07-07,1234.0409623754974
1981-07-08,1234.36673876472
1981-07-09,1234.6925151539428
1981-07-10,1235.0182915431656
1981-07-11,1235.3440679323883
1981-07-12,1235.6698443216108
1981-07-13,1235.9956207108337
1981-07-14,1236.3213971000562
1981-07-15,1236.6471734892787
1981-07-16,1236.9729498785018
1981-07-17,1237.2987262677245
1981-07-18,1237.624502656947
1981-07-19,1237.9502790461697
1981-07-20,1238.2760554353922
1981-07-21,1238.6018318246151
1981-07-22,1238.9276082138374
1981-07-23,1239.2533846030603
1981-07-24,1239.5791609922826
1981-07-25,1239.9049373815055
1981-07-26,1240.2307137707285
1981-07-27,1240.556490159951
1981-07-28,1240.8822665491737
1981-07-29,1241.2080429383964
1981-07-30,1241.533819327619
1981-07-31,1241.8595957168416
1981-08-01,1243.08461651399
1981-08-02,1244.3088418430884
1981-08-03,1245.5322724786918
1981-08-04,1246.7549091943501
1981-08-05,1247.9767527626088
1981-08-06,1249.197803955013
1981-08-07,1250.4180635421062
1981-08-08,1251.6375322934327
1981-08-09,1252.8562109775417
1981-08-10,1254.0741003619844
1981-08-11,1255.2912012133197
1981-08-12,1256.507514297114
1981-08-13,1257.7230403779422
1981-08-14,1258.9377802193908
1981-08-15,1260.1517345840582
1981-08-16,1261.3649042335583
1981-08-17,1262.5772899285191
1981-08-18,1263.7888924285865
1981-08-19,1264.9997124924255
1981-08-20,1266.2097508777204
1981-08-21,1267.4190083411795
1981-08-22,1268.627485638533
1981-08-23,1269.8351835245373
1981-08-24,1271.0421027529746
1981-08-25,1272.2482440766555
1981-08-26,1273.453608247423
1981-08-27,1274.6581960161475
1981-08-28,1275.862008132735
1981-08-29,1277.065045346125
1981-08-30,1278.2673084042947
1981-08-31,1279.4687980542571
1981-09-01,1278.3239323126516
1981-09-02,1277.1805376481307
1981-09-03,1276.0386112271597
1981-09-04,1274.8981502234765
1981-09-05,1273.7591518180661
1981-09-06,1272.6216131991418
1981-09-07,1271.485531562118
1981-09-08,1270.3509041095892
1981-09-09,1269.2177280513074
1981-09-10,1268.0860006041585
1981-09-11,1266.9557189921381
1981-09-12,1265.8268804463316
1981-09-13,1264.6994822048898
1981-09-14,1263.5735215130064
1981-09-15,1262.448995622897
1981-09-16,1261.3259017937748
1981-09-17,1260.2042372918297
1981-09-18,1259.0839993902043
1981-09-19,1257.965185368975
1981-09-20,1256.8477925151276
1981-09-21,1255.731818122536
1981-09-22,1254.617259491939
1981-09-23,1253.504113930921
1981-09-24,1252.392378753889
1981-09-25,1251.2820512820515
1981-09-26,1250.1731288433955
1981-09-27,1249.0656087726668
1981-09-28,1247.9594884113487
1981-09-29,1246.8547651076385
1981-09-30,1245.7514362164288
1981-10-01,1240.2390249164064
1981-10-02,1234.7474086291468
1981-10-03,1229.2764699055667
1981-10-04,1223.8260921793824
1981-10-05,1218.3961597588288
1981-10-06,1212.986557818477
1981-10-07,1207.5971723911387
1981-10-08,1202.2278903598606
1981-10-09,1196.8785994500151
1981-10-10,1191.549188221469
1981-10-11,1186.2395460608502
1981-10-12,1180.9495631738896
1981-10-13,1175.6791305778572
1981-10-14,1170.4281400940758
1981-10-15,1165.1964843405199
1981-10-16,1159.984056724496
1981-10-17,1154.790751435404
1981-10-18,1149.6164634375748
1981-10-19,1144.4610884631916
1981-10-20,1139.324523005285
1981-10-21,1134.2066643108071
1981-10-22,1129.1074103737765
1981-10-23,1124.0266599285032
1981-10-24,1118.964312442888
1981-10-25,1113.9202681117845
1981-10-26,1108.8944278504482
1981-10-27,1103.8866932880417
1981-10-28,1098.89696676122
1981-10-29,1093.9251513077832
1981-10-30,1088.9711506603892
1981-10-31,1084.0348692403488
1981-11-01,1075.4495308270066
1981-11-02,1066.915068493151
1981-11-03,1058.4310313429517
1981-11-04,1049.996973793048
1981-11-05,1041.6124554945388
1981-11-06,1033.2770412563432
1981-11-07,1024.9903009699033
1981-11-08,1016.751809535204
1981-11-09,1008.561146788079
1981-11-10,1000.4178974287812
1981-11-11,992.321650951788
1981-11-12,984.2720015768209
1981-11-13,976.2685481810499
1981-11-14,968.3108942324653
1981-11-15,960.3986477243861
1981-11-16,952.5314211110895
1981-11-17,944.7088312445354
1981-11-18,936.9304993121623
1981-11-19,929.1960507757404
1981-11-20,921.505115311254
1981-11-21,913.8573267497936
1981-11-22,906.2523230194464
1981-11-23,898.6897460881526
1981-11-24,891.1692419075199
1981-11-25,883.6904603575703
1981-11-26,876.2530551924062
1981-11-27,868.856683986774
1981-11-28,861.5010080835107
1981-11-29,854.1856925418571
1981-11-30,846.9104060866144
1981-12-01,845.0331225083182
1981-12-02,843.1568656095836
1981-12-03,841.2816345484097
1981-12-04,839.4074284837164
1981-12-05,837.5342465753426
1981-12-06,835.6620879840452
1981-12-07,833.790951871498
1981-12-08,831.9208374002897
1981-12-09,830.0517437339238
1981-12-10,828.1836700368164
1981-12-11,826.3166154742958
1981-12-12,824.4505792125998
1981-12-13,822.5855604188765
1981-12-14,820.7215582611817
1981-12-15,818.858571908477
1981-12-16,816.996600530631
1981-12-17,815.1356432984155
1981-12-18,813.275699383506
1981-12-19,811.416767958479
1981-12-20,809.5588481968132
1981-12-21,807.7019392728847
1981-12-22,805.846040361969
1981-12-23,803.991150640238
1981-12-24,802.1372692847598
1981-12-25,800.2843954734963
1981-12-26,798.4325283853035
1981-12-27,796.5816671999287
1981-12-28,794.7318110980108
1981-12-29,792.8829592610774
1981-12-30,791.0351108715454
1981-12-31,789.1882651127186
1982-01-01,786.7399044143334
1982-01-02,784.2915437159488
1982-01-03,781.843183017564
1982-01-04,779.3948223191791
1982-01-05,776.9464616207943
1982-01-06,774.4981009224094
1982-01-07,772.0497402240246
1982-01-08,769.6013795256395
1982-01-09,767.1530188272549
1982-01-10,764.7046581288699
1982-01-11,762.2562974304851
1982-01-12,759.8079367321002
1982-01-13,757.3595760337153
1982-01-14,754.9112153353304
1982-01-15,752.4628546369455
1982-01-16,750.0144939385609
1982-01-17,747.5661332401758
1982-01-18,745.117772541791
1982-01-19,742.669411843406
1982-01-20,740.2210511450212
1982-01-21,737.7726904466366
1982-01-22,735.3243297482516
1982-01-23,732.8759690498667
1982-01-24,730.4276083514817
1982-01-25,727.979247653097
1982-01-26,725.5308869547123
1982-01-27,723.0825262563271
1982-01-28,720.6341655579424
1982-01-29,718.1858048595575
1982-01-30,715.7374441611729
1982-01-31,713.2890834627881
1982-02-01,714.101136774064
1982-02-02,714.9162861491633
1982-02-03,715.7345493281505
1982-02-04,716.5559441868828
1982-02-05,717.3804887383078
1982-02-06,718.2082011337834
1982-02-07,719.0390996644082
1982-02-08,719.8732027623685
1982-02-09,720.7105290023027
1982-02-10,721.5510971026791
1982-02-11,722.3949259271911
1982-02-12,723.2420344861684
1982-02-13,724.0924419380037
1982-02-14,724.946167590599
1982-02-15,725.8032309028242
1982-02-16,726.6636514859986
1982-02-17,727.5274491053838
1982-02-18,728.3946436816993
1982-02-19,729.2652552926526
1982-02-20,730.1393041744893
1982-02-21,731.0168107235618
1982-02-22,731.8977954979134
1982-02-23,732.7822792188866
1982-02-24,733.6702827727458
1982-02-25,734.5618272123228
1982-02-26,735.4569337586789
1982-02-27,736.3556238027899
1982-02-28,737.2579189072496
1982-03-01,737.5682667433173
1982-03-02,737.3563218390806
1982-03-03,737.144498707268
1982-03-04,736.932797242964
1982-03-05,736.7212173413726
1982-03-06,736.5097588978188
1982-03-07,736.2984218077477
1982-03-08,736.0872059667242
1982-03-09,735.8761112704332
1982-03-10,735.665137614679
1982-03-11,735.4542848953857
1982-03-12,735.2435530085962
1982-03-13,735.0329418504728
1982-03-14,734.8224513172968
1982-03-15,734.6120813054682
1982-03-16,734.4018317115056
1982-03-17,734.191702432046
1982-03-18,733.9816933638446
1982-03-19,733.7718044037748
1982-03-20,733.5620354488282
1982-03-21,733.3523863961134
1982-03-22,733.1428571428575
1982-03-23,732.9334475864041
1982-03-24,732.7241576242149
1982-03-25,732.5149871538684
1982-03-26,732.3059360730596
1982-03-27,732.0970042796008
1982-03-28,731.8881916714206
1982-03-29,731.6794981465642
1982-03-30,731.470923603193
1982-03-31,731.2624679395841
1982-04-01,727.9453614114971
1982-04-02,724.6376811594204
1982-04-03,721.3393870601591
1982-04-04,718.0504392179088
1982-04-05,714.7707979626488
1982-04-06,711.5004238485449
1982-04-07,708.2392776523702
1982-04-08,704.9873203719361
1982-04-09,701.7445132245359
1982-04-10,698.5108176454062
1982-04-11,695.2861952861955
1982-04-12,692.0706080134493
1982-04-13,688.864017907107
1982-04-14,685.666387259011
1982-04-15,682.4776785714288
1982-04-16,679.2978545555867
1982-04-17,676.1268781302172
1982-04-18,672.9647124201169
1982-04-19,669.8113207547169
1982-04-20,666.6666666666667
1982-04-21,663.5307138904262
1982-04-22,660.4034263608731
1982-04-23,657.2847682119208
1982-04-24,654.1747037751447
1982-04-25,651.0731975784262
1982-04-26,647.9802143446002
1982-04-27,644.8957189901209
1982-04-28,641.8196766237326
1982-04-29,638.7520525451561
1982-04-30,635.6928122437826
1982-05-01,636.7112810707459
1982-05-02,637.7286377286379
1982-05-03,638.7448840381994
1982-05-04,639.7600218161988
1982-05-05,640.7740528754431
1982-05-06,641.786979024789
1982-05-07,642.7988020691533
1982-05-08,643.8095238095239
1982-05-09,644.81914604297
1982-05-10,645.8276705626531
1982-05-11,646.8350991578377
1982-05-12,647.841433613902
1982-05-13,648.8466757123475
1982-05-14,649.8508272308111
1982-05-15,650.853889943074
1982-05-16,651.8558656190735
1982-05-17,652.8567560249121
1982-05-18,653.8565629228688
1982-05-19,654.8552880714093
1982-05-20,655.852933225196
1982-05-21,656.8495001350987
1982-05-22,657.8449905482041
1982-05-23,658.8394062078273
1982-05-24,659.8327488535205
1982-05-25,660.8250202210837
1982-05-26,661.8162220425761
1982-05-27,662.8063560463237
1982-05-28,663.7954239569314
1982-05-29,664.7834274952918
1982-05-30,665.7703683785965
1982-05-31,666.7562483203441
1982-06-01,666.1294654848242
1982-06-02,665.5033557046979
1982-06-03,664.8779178964315
1982-06-04,664.2531509788147
1982-06-05,663.6290538729564
1982-06-06,663.0056255022771
1982-06-07,662.3828647925036
1982-06-08,661.7607706716617
1982-06-09,661.1393420700721
1982-06-10,660.5185779203421
1982-06-11,659.8984771573603
1982-06-12,659.279038718291
1982-06-13,658.6602615425674
1982-06-14,658.0421445718858
1982-06-15,657.4246867502
1982-06-16,656.8078870237142
1982-06-17,656.1917443408789
1982-06-18,655.5762576523824
1982-06-19,654.9614259111466
1982-06-20,654.3472480723211
1982-06-21,653.7337230932767
1982-06-22,653.1208499335988
1982-06-23,652.5086275550838
1982-06-24,651.8970549217299
1982-06-25,651.2861309997348
1982-06-26,650.6758547574875
1982-06-27,650.0662251655629
1982-06-28,649.4572411967168
1982-06-29,648.8489018258798
1982-06-30,648.2412060301507
1982-07-01,646.7477525118986
1982-07-02,645.2550885540577
1982-07-03,643.7632135306554
1982-07-04,642.2721268163805
1982-07-05,640.7818277865822
1982-07-06,639.2923158172696
1982-07-07,637.8035902851111
1982-07-08,636.315650567432
1982-07-09,634.8284960422162
1982-07-10,633.3421260881033
1982-07-11,631.8565400843881
1982-07-12,630.3717374110204
1982-07-13,628.8877174486029
1982-07-14,627.4044795783926
1982-07-15,625.9220231822972
1982-07-16,624.440347642876
1982-07-17,622.9594523433385
1982-07-18,621.479336667544
1982-07-19,620.0
1982-07-20,618.5214417258617
1982-07-21,617.0436612309311
1982-07-22,615.5666579016566
1982-07-23,614.0904311251314
1982-07-24,612.6149802890934
1982-07-25,611.1403047819234
1982-07-26,609.6664039926452
1982-07-27,608.1932773109244
1982-07-28,606.7209241270676
1982-07-29,605.249343832021
1982-07-30,603.7785358173709
1982-07-31,602.3084994753411
1982-08-01,597.8517160073358
1982-08-02,593.4065934065935
1982-08-03,588.9730859681213
1982-08-04,584.5511482254699
1982-08-05,580.1407349491792
1982-08-06,575.741801145237
1982-08-07,571.3543020535482
1982-08-08,566.9781931464177
1982-08-09,562.613430127042
1982-08-10,558.2599689280169
1982-08-11,553.9177657098529
1982-08-12,549.5867768595042
1982-08-13,545.2669589889091
1982-08-14,540.9582689335397
1982-08-15,536.660663750965
1982-08-16,532.3741007194245
1982-08-17,528.0985373364127
1982-08-18,523.8339313172733
1982-08-19,519.580240593806
1982-08-20,515.3374233128835
1982-08-21,511.10543783507796
1982-08-22,506.8842427332994
1982-08-23,502.673796791444
1982-08-24,498.4740590030519
1982-08-25,494.2849885699772
1982-08-26,490.1065449010654
1982-08-27,485.9386876108438
1982-08-28,481.7813765182188
1982-08-29,477.63457164518593
1982-08-30,473.4982332155478
1982-08-31,469.37232165364264
1982-09-01,467.97781139687356
1982-09-02,466.58259773013873
1982-09-03,465.1866801210899
1982-09-04,463.79005803684083
1982-09-05,462.39273094396765
1982-09-06,460.994698308508
1982-09-07,459.5959595959596
1982-09-08,458.1965142712806
1982-09-09,456.79636179888837
1982-09-10,455.3955016426587
1982-09-11,453.99393326592525
1982-09-12,452.59165613147917
1982-09-13,451.188669701568
1982-09-14,449.78497343789536
1982-09-15,448.3805668016195
1982-09-16,446.97544925335364
1982-09-17,445.5696202531645
1982-09-18,444.16307926057226
1982-09-19,442.7558257345492
1982-09-20,441.3478591335192
1982-09-21,439.9391789153572
1982-09-22,438.5297845373891
1982-09-23,437.1196754563894
1982-09-24,435.7088511285824
1982-09-25,434.2973110096397
1982-09-26,432.8850545546816
1982-09-27,431.4720812182741
1982-09-28,430.0583904544301
1982-09-29,428.64398171660747
1982-09-30,427.228854457709
1982-10-01,427.80748663101605
1982-10-02,428.38907327036003
1982-10-03,428.97363706168414
1982-10-04,429.56120092378745
1982-10-05,430.15178801131964
1982-10-06,430.74542171782315
1982-10-07,431.3421256788207
1982-10-08,431.94192377495466
1982-10-09,432.5448401351701
1982-10-10,433.1508991399531
1982-10-11,433.7601254246146
1982-10-12,434.3725438826303
1982-10-13,434.9881796690307
1982-10-14,435.60705820384504
1982-10-15,436.2292051756007
1982-10-16,436.85464654487697
1982-10-17,437.4834085479161
1982-10-18,438.11551770029286
1982-10-19,438.75100080064055
1982-10-20,439.38988493443946
1982-10-21,440.0321974778643
1982-10-22,440.67796610169495
1982-10-23,441.3272187752902
1982-10-24,441.97998377062487
1982-10-25,442.6362896663956
1982-10-26,443.29616535218935
1982-10-27,443.95964003272434
1982-10-28,444.6267432321576
1982-10-29,445.2975047984645
1982-10-30,445.9719549078912
1982-10-31,446.6501240694789
1982-11-01,449.98614574674434
1982-11-02,453.3556112503481
1982-11-03,456.7590260285475
1982-11-04,460.19690576652613
1982-11-05,463.6697766468759
1982-11-06,467.1781756180732
1982-11-07,470.72265067123675
1982-11-08,474.3037611254665
1982-11-09,477.92207792207796
1982-11-10,481.5781839280534
1982-11-11,485.27267424905233
1982-11-12,489.0061565523307
1982-11-13,492.7792513999411
1982-11-14,496.5925925925926
1982-11-15,500.44682752457544
1982-11-16,504.34261755016473
1982-11-17,508.28063836193917
1982-11-18,512.2615803814714
1982-11-19,516.2861491628615
1982-11-20,520.3550658096111
1982-11-21,524.4690674053555
1982-11-22,528.628907458991
1982-11-23,532.8353563647681
1982-11-24,537.0892018779343
1982-11-25,541.391249606547
1982-11-26,545.7423235201014
1982-11-27,550.1432664756447
1982-11-28,554.5949407620877
1982-11-29,559.098228663446
1982-11-30,563.6540330417881
1982-12-01,565.0762739370334
1982-12-02,566.5040650406504
1982-12-03,567.9374389051809
1982-12-04,569.3764283382305
1982-12-05,570.8210664049722
1982-12-06,572.2713864306785
1982-12-07,573.7274220032841
1982-12-08,575.189206975979
1982-12-09,576.6567754698318
1982-12-10,578.1301618764454
1982-12-11,579.6094008606422
1982-12-12,581.0945273631842
1982-12-13,582.5855766035228
1982-12-14,584.0825840825842
1982-12-15,585.5855855855857
1982-12-16,587.094617184888
1982-12-17,588.6097152428812
1982-12-18,590.1309164149044
1982-12-19,591.6582576522034
1982-12-20,593.1917762049208
1982-12-21,594.7315096251267
1982-12-22,596.2774957698817
1982-12-23,597.8297728043406
1982-12-24,599.3883792048931
1982-12-25,600.9533537623427
1982-12-26,602.5247355851245
1982-12-27,604.1025641025641
1982-12-28,605.686879068174
1982-12-29,607.2777205629935
1982-12-30,608.8751289989682
1982-12-31,610.4791451223715
1983-01-01,614.1078838174276
1983-01-02,617.7592785293098
1983-01-03,621.4335421016006
1983-01-04,625.1308900523561
1983-01-05,628.8515406162464
1983-01-06,632.5957147874956
1983-01-07,636.3636363636363
1983-01-08,640.1555319901026
1983-01-09,643.9716312056738
1983-01-10,647.812166488794
1983-01-11,651.6773733047822
1983-01-12,655.5674901539563
1983-01-13,659.4827586206898
1983-01-14,663.4234234234234
1983-01-15,667.3897324656543
1983-01-16,671.3819368879216
1983-01-17,675.4002911208153
1983-01-18,679.445052939029
